2025-02-22 18:06:43,701 | root | INFO | step: 100, train_loss: 0.6654
2025-02-22 18:07:01,465 | root | INFO | step: 200, train_loss: 0.6619
2025-02-22 18:07:19,478 | root | INFO | step: 300, train_loss: 0.6066
2025-02-22 18:07:37,737 | root | INFO | step: 400, train_loss: 0.5321
2025-02-22 18:07:56,147 | root | INFO | step: 500, train_loss: 0.5412
2025-02-22 18:08:14,670 | root | INFO | step: 600, train_loss: 0.5578
2025-02-22 18:08:33,267 | root | INFO | step: 700, train_loss: 0.4340
2025-02-22 18:08:52,018 | root | INFO | step: 800, train_loss: 0.4444
2025-02-22 18:09:10,855 | root | INFO | step: 900, train_loss: 0.4699
2025-02-22 18:09:29,735 | root | INFO | step: 1000, train_loss: 0.3921
2025-02-22 18:09:48,653 | root | INFO | step: 1100, train_loss: 0.6037
2025-02-22 18:10:07,603 | root | INFO | step: 1200, train_loss: 0.4897
2025-02-22 18:10:26,550 | root | INFO | step: 1300, train_loss: 0.5540
2025-02-22 18:10:45,542 | root | INFO | step: 1400, train_loss: 0.4894
2025-02-22 18:11:04,561 | root | INFO | step: 1500, train_loss: 0.6438
2025-02-22 18:11:23,615 | root | INFO | step: 1600, train_loss: 0.1345
2025-02-22 18:11:42,650 | root | INFO | step: 1700, train_loss: 0.2185
2025-02-22 18:12:01,693 | root | INFO | step: 1800, train_loss: 0.1628
2025-02-22 18:12:20,738 | root | INFO | step: 1900, train_loss: 0.4932
2025-02-22 18:12:39,810 | root | INFO | step: 2000, train_loss: 0.3711
2025-02-22 18:12:58,857 | root | INFO | step: 2100, train_loss: 0.4321
2025-02-22 18:13:17,911 | root | INFO | step: 2200, train_loss: 0.4991
2025-02-22 18:13:36,974 | root | INFO | step: 2300, train_loss: 0.1935
2025-02-22 18:13:56,120 | root | INFO | step: 2400, train_loss: 0.3490
2025-02-22 18:14:15,249 | root | INFO | step: 2500, train_loss: 0.5986
2025-02-22 18:14:40,006 | root | INFO | valid_loss: 0.2937, valid_acc: 0.8729
2025-02-22 18:14:53,790 | root | INFO | step: 2600, train_loss: 0.4787
2025-02-22 18:15:12,913 | root | INFO | step: 2700, train_loss: 0.2795
2025-02-22 18:15:32,038 | root | INFO | step: 2800, train_loss: 0.1386
2025-02-22 18:15:51,183 | root | INFO | step: 2900, train_loss: 0.2282
2025-02-22 18:16:10,298 | root | INFO | step: 3000, train_loss: 0.2443
2025-02-22 18:16:29,424 | root | INFO | step: 3100, train_loss: 0.0819
2025-02-22 18:16:48,550 | root | INFO | step: 3200, train_loss: 0.1584
2025-02-22 18:17:07,709 | root | INFO | step: 3300, train_loss: 0.2274
2025-02-22 18:17:26,837 | root | INFO | step: 3400, train_loss: 0.1872
2025-02-22 18:17:45,962 | root | INFO | step: 3500, train_loss: 0.0661
2025-02-22 18:18:05,102 | root | INFO | step: 3600, train_loss: 0.0676
2025-02-22 18:18:24,266 | root | INFO | step: 3700, train_loss: 0.6251
2025-02-22 18:18:43,397 | root | INFO | step: 3800, train_loss: 0.2018
2025-02-22 18:19:02,529 | root | INFO | step: 3900, train_loss: 0.1687
2025-02-22 18:19:21,651 | root | INFO | step: 4000, train_loss: 0.2531
2025-02-22 18:19:40,789 | root | INFO | step: 4100, train_loss: 0.1616
2025-02-22 18:19:59,906 | root | INFO | step: 4200, train_loss: 0.2967
2025-02-22 18:20:19,029 | root | INFO | step: 4300, train_loss: 0.2397
2025-02-22 18:20:38,144 | root | INFO | step: 4400, train_loss: 0.2036
2025-02-22 18:20:57,280 | root | INFO | step: 4500, train_loss: 0.0806
2025-02-22 18:21:16,391 | root | INFO | step: 4600, train_loss: 0.0815
2025-02-22 18:21:35,510 | root | INFO | step: 4700, train_loss: 0.3379
2025-02-22 18:21:54,639 | root | INFO | step: 4800, train_loss: 0.2018
2025-02-22 18:22:13,788 | root | INFO | step: 4900, train_loss: 0.2177
2025-02-22 18:22:32,911 | root | INFO | step: 5000, train_loss: 0.1051
2025-02-22 18:23:03,774 | root | INFO | valid_loss: 0.2116, valid_acc: 0.9151
2025-02-22 18:23:11,312 | root | INFO | step: 5100, train_loss: 0.0975
2025-02-22 18:23:30,441 | root | INFO | step: 5200, train_loss: 0.1464
2025-02-22 18:23:49,572 | root | INFO | step: 5300, train_loss: 0.1060
2025-02-22 18:24:08,718 | root | INFO | step: 5400, train_loss: 0.2335
2025-02-22 18:24:27,829 | root | INFO | step: 5500, train_loss: 0.1742
2025-02-22 18:24:46,946 | root | INFO | step: 5600, train_loss: 0.1732
2025-02-22 18:25:06,069 | root | INFO | step: 5700, train_loss: 0.0734
2025-02-22 18:25:25,205 | root | INFO | step: 5800, train_loss: 0.1509
2025-02-22 18:25:44,321 | root | INFO | step: 5900, train_loss: 0.4208
2025-02-22 18:26:03,451 | root | INFO | step: 6000, train_loss: 0.4298
2025-02-22 18:26:22,583 | root | INFO | step: 6100, train_loss: 0.2817
2025-02-22 18:26:41,737 | root | INFO | step: 6200, train_loss: 0.1414
2025-02-22 18:27:00,869 | root | INFO | step: 6300, train_loss: 0.1428
2025-02-22 18:27:20,000 | root | INFO | step: 6400, train_loss: 0.1238
2025-02-22 18:27:39,127 | root | INFO | step: 6500, train_loss: 0.1981
2025-02-22 18:27:58,289 | root | INFO | step: 6600, train_loss: 0.0849
2025-02-22 18:28:17,416 | root | INFO | step: 6700, train_loss: 0.1536
2025-02-22 18:28:36,554 | root | INFO | step: 6800, train_loss: 0.1509
2025-02-22 18:28:55,688 | root | INFO | step: 6900, train_loss: 0.1472
2025-02-22 18:29:14,831 | root | INFO | step: 7000, train_loss: 0.1115
2025-02-22 18:29:33,961 | root | INFO | step: 7100, train_loss: 0.1242
2025-02-22 18:29:53,096 | root | INFO | step: 7200, train_loss: 0.1238
2025-02-22 18:30:12,224 | root | INFO | step: 7300, train_loss: 0.2727
2025-02-22 18:30:31,373 | root | INFO | step: 7400, train_loss: 0.1396
2025-02-22 18:30:50,501 | root | INFO | step: 7500, train_loss: 0.1716
2025-02-22 18:31:27,472 | root | INFO | valid_loss: 0.1726, valid_acc: 0.9342
2025-02-22 18:31:28,876 | root | INFO | step: 7600, train_loss: 0.0473
2025-02-22 18:31:47,997 | root | INFO | step: 7700, train_loss: 0.1007
2025-02-22 18:32:07,124 | root | INFO | step: 7800, train_loss: 0.2086
2025-02-22 18:32:26,274 | root | INFO | step: 7900, train_loss: 0.3104
2025-02-22 18:32:45,404 | root | INFO | step: 8000, train_loss: 0.0398
2025-02-22 18:33:04,543 | root | INFO | step: 8100, train_loss: 0.1491
2025-02-22 18:33:23,692 | root | INFO | step: 8200, train_loss: 0.1039
2025-02-22 18:33:42,850 | root | INFO | step: 8300, train_loss: 0.0603
2025-02-22 18:34:01,979 | root | INFO | step: 8400, train_loss: 0.2610
2025-02-22 18:34:21,112 | root | INFO | step: 8500, train_loss: 0.2758
2025-02-22 18:34:40,248 | root | INFO | step: 8600, train_loss: 0.1827
2025-02-22 18:34:59,413 | root | INFO | step: 8700, train_loss: 0.2036
2025-02-22 18:35:18,548 | root | INFO | step: 8800, train_loss: 0.1011
2025-02-22 18:35:37,697 | root | INFO | step: 8900, train_loss: 0.1811
2025-02-22 18:35:56,829 | root | INFO | step: 9000, train_loss: 0.1484
2025-02-22 18:36:15,982 | root | INFO | step: 9100, train_loss: 0.0603
2025-02-22 18:36:35,119 | root | INFO | step: 9200, train_loss: 0.5525
2025-02-22 18:36:54,259 | root | INFO | step: 9300, train_loss: 0.0478
2025-02-22 18:37:13,391 | root | INFO | step: 9400, train_loss: 0.0607
2025-02-22 18:37:32,534 | root | INFO | step: 9500, train_loss: 0.1080
2025-02-22 18:37:51,651 | root | INFO | step: 9600, train_loss: 0.1447
2025-02-22 18:38:10,784 | root | INFO | step: 9700, train_loss: 0.0498
2025-02-22 18:38:29,912 | root | INFO | step: 9800, train_loss: 0.0208
2025-02-22 18:38:49,061 | root | INFO | step: 9900, train_loss: 0.1420
2025-02-22 18:39:08,193 | root | INFO | step: 10000, train_loss: 0.2365
2025-02-22 18:39:27,322 | root | INFO | step: 10100, train_loss: 0.0196
2025-02-22 18:39:51,291 | root | INFO | valid_loss: 0.1297, valid_acc: 0.9551
2025-02-22 18:40:05,702 | root | INFO | step: 10200, train_loss: 0.1048
2025-02-22 18:40:24,831 | root | INFO | step: 10300, train_loss: 0.0522
2025-02-22 18:40:43,987 | root | INFO | step: 10400, train_loss: 0.0297
2025-02-22 18:41:03,124 | root | INFO | step: 10500, train_loss: 0.0397
2025-02-22 18:41:22,266 | root | INFO | step: 10600, train_loss: 0.0482
2025-02-22 18:41:41,401 | root | INFO | step: 10700, train_loss: 0.0082
2025-02-22 18:42:00,563 | root | INFO | step: 10800, train_loss: 0.0201
2025-02-22 18:42:19,689 | root | INFO | step: 10900, train_loss: 0.0786
2025-02-22 18:42:38,820 | root | INFO | step: 11000, train_loss: 0.0302
2025-02-22 18:42:57,944 | root | INFO | step: 11100, train_loss: 0.0332
2025-02-22 18:43:17,097 | root | INFO | step: 11200, train_loss: 0.0430
2025-02-22 18:43:36,224 | root | INFO | step: 11300, train_loss: 0.0115
2025-02-22 18:43:55,365 | root | INFO | step: 11400, train_loss: 0.0561
2025-02-22 18:44:14,506 | root | INFO | step: 11500, train_loss: 0.0380
2025-02-22 18:44:33,665 | root | INFO | step: 11600, train_loss: 0.2360
2025-02-22 18:44:52,798 | root | INFO | step: 11700, train_loss: 0.0992
2025-02-22 18:45:11,947 | root | INFO | step: 11800, train_loss: 0.0291
2025-02-22 18:45:31,096 | root | INFO | step: 11900, train_loss: 0.0475
2025-02-22 18:45:50,266 | root | INFO | step: 12000, train_loss: 0.0083
2025-02-22 18:46:09,405 | root | INFO | step: 12100, train_loss: 0.1807
2025-02-22 18:46:28,554 | root | INFO | step: 12200, train_loss: 0.0269
2025-02-22 18:46:47,694 | root | INFO | step: 12300, train_loss: 0.1391
2025-02-22 18:47:06,855 | root | INFO | step: 12400, train_loss: 0.0841
2025-02-22 18:47:25,994 | root | INFO | step: 12500, train_loss: 0.0501
2025-02-22 18:47:45,140 | root | INFO | step: 12600, train_loss: 0.0234
2025-02-22 18:48:15,263 | root | INFO | valid_loss: 0.0930, valid_acc: 0.9704
2025-02-22 18:48:37,201 | root | INFO | test_loss: 0.1030, test_acc: 0.9672
2025-02-22 18:48:37,202 | root | INFO | Total Time : 42.66158049901326 min
